,title,title_label,description,description_label
11,가맹점과  상생나선  카드사,0,  카드사들이  코로나 코로나 바이러스  사태로 피해를 입은 소상공인을 위한 가맹점 수수료 포인트 적립 서비스  주말 대출 서비스 등 여러가지 지원 사격에 나서고 있다  사진 픽사베이   데일리동방  국내  ,0
12,질병관리본부  청  승격에도 줄어든 입지 복지부  전문성 독립성 확보가 ,0,중앙재난안전대책본부 이하 중대본 는  일 오전  시 정부세종청사에서  코로나  정례 브리핑을 개최하고   코로나  사태로 감염병 관리 대응이 중요해지자 질병관리본부에 전문성을 강화하겠다는 취지다  그러나 복수  ,0
13,세종 지역화폐  여민전  상권활성화 한몫,0,시는 당초  억 원을 우선 발행하고 향후 소비 추이를 고려하여 발행 규모를 확대할 계획이었으나   코로나 로 침체된 지역 상권에 활력을 불어넣기 위해 발행규모를  억 원으로 대폭 확대하였다  또한 시민들의  ,0
14, 코로나 안양서  리치웨이  방문자 등  명 확진,0,안양시는 서울 관악구  리치웨이  방문자 등  명이  코로나  양성 판정을 받았다고  일 밝혔다  확진자는 동안구 범계동 목련아파트에 거주하는 여성  씨와 안양  번 확진자의 가족인  동안구 관양 동 동편마을  ,0
15,성남 판교동 건물 근무  대 남성  일  코로나  확진,0,경기 성남시 판교동의 한 건물에서 근무 중인  대 남성  씨가  일  코로나  양성 판정을 받았다  이 건물에는 학원이 있어 원생  명과 직원  명에 대해 시는 전수조사를 실시하기로 했다  이어 학원과 편의점  ,0
16, 코로나  신규확진  명  지역발생  명 전원 수도권   차 감염 사례  ,0, 연합뉴스  코로나  사태가 서울 이태원 클럽  경기도 부천 쿠팡물류센터  수도권 종교 소모임 등을   명 늘어 총  만 명이 됐고 격리 치료 중인 환자는  명이다    최근 수도권  코로나  발생 추이  연합뉴스,0
17,양천구   신월 동 부활교회 신도 등 확진자  명 추가 ,1,서울 양천구 구청장 김수영 는 신종  코로나 바이러스 감염증 코로나  확진자가  명 추가 발생했다고  일 밝혔다  이로써 양천구의 누적 확진자는  명으로 늘었다  신규 발생한  번 확진자는 신월 동 거주  대  ,0
18,  콘텐츠마켓     온라인 개최 내달  일부터 한 달간,1,올해  는  코로나 에 따른 대면접촉이 어려운 상황 속에서 국내 콘텐츠 산업군의 활로모색을  추진하여  코로나   로 침체된 콘텐츠 산업 발전에 동력을 부여하고자 한다 라며     에 참여하는 국내외  ,0
19,연상호  반도 임상수  헤븐  칸영화제 공식초청,0,그러나  코로나 의 전 세계적인 확산으로 영화제를 취소하고 공식 초청작만 발표하기로 했다  황금종려상  감독상  각본상 등 수상작도 선정하지 않으며  공식 초청작은 베니스  베를린  부산 등 국제영화제를 통해  ,0
20,참석자 대부분 노인 다단계 건강용품 세미나  명 무더기 확진,0,다단계식 건강용품 판매업체에서 신종  코로나 바이러스 감염증 코로나  확진자가 쏟아졌다  이 업체는 주로 노인들을 대상으로 홍보 세미나를 여는데  검사 대상이  명에 육박해 추가 감염 우려가 커지고 있다  ,0
21,무주서 자전거 마라톤대회 열린다,1,  메디오폰도 방식으로 진행   무주군   코로나  예방 철저  완성도 높일 것   무주번닷불 그란폰도  특히  코로나  예방을 위해 별도의 개   폐회식은 하지 않고 발열체크와 방역소독을 추진하는데도 만전을 기할  ,0
22,선원노련   코로나  극복 위해  만원 기부,0,정태길 전국해상선원노동조합연맹 위원장이  일 오전 부산 동구 부산사회복지공동모금회를 방문  신종  코로나 바이러스 감염증 코로나  위기 극복을 위한 성금  만원을 전달하고 있다  선원노련은 선원들의  ,0
23, 더위 생각하면 아찔  여름 맞은 의료진 어쩌나,1,신종  코로나 바이러스 감염증 코로나  장기화로 최일선에 선 의료진의 육체적 심리적 피로도가 우려된다  대구 경북에 이어 수도권으로 감염이 확산되는 가운데 본격적인 더위가 시작돼 의료진의 감염 위험도 커졌다  ,0
24, 야식남녀   박 일 펜션 뒤풀이 결국 취소  코로나  사태에 적절치 않다고  ,0,그러나 신종  코로나 바이러스 코로나 로 생활 속 거리두기를 강조하는 시기에  다수의 인원이 한 곳에 모이는 것은 부적절하다는 지적이 나왔다  이에  야식남녀  측은 펜션 쫑파티를 결국 취소했다   야식남녀  측은  일  ,0
25,해풍 먹은 마늘 청정 한우   보물섬  남해 농특산물 한 자리에,1, 일   보물섬 남해 농특산물 판매행사   황금마늘 한우를 찾아라  등 이벤트 풍성 경남 남해군은 신종  코로나 바이러스 감염증 코로나 취소된  보물섬 마늘 한우축제  대신 지역 특산물을 한 자리에 모은  ,0
26,평택시 새마을지도자 통복동협의회   년 방역발대식 개최,0,표광오 통복동장  코로나  확산의 위협이 사라지지 않은 상황에서 방역대원 모두 시민의 건강지킴이라는 자부심을 가지고 민 관이 굳건한 방역 협력체계를 구축하며 감염병 없는 건강한 통복동이 될 수 있도록 적극  ,0
27,경기도   코로나  검사받는 취약노동자에  만원씩 지역화폐 지원,1,도 시군  행정명령 대상 영세사업자엔 특별경영자금 최대  만원 방역수칙 이행 업소  심의 거처 조건부 집합금지명령 해제 경기도와 시군 지자체가 신종  코로나 바이러스 감염증 코로나 으로 피해를 보는 취약  ,0
28,국립중앙박물관  외국인 홈스쿨 가족 대상 온라인 수업 진행,0,국립중앙박물관은 신종  코로나 바이러스 감염증 코로나 으로 가정에서 자녀를 교육하는 외국인 가족을 위해 오는  일부터 온라인으로 컬쳐 아카데미를 진행한다고  일 밝혔다  영어로 진행되는 컬쳐 아카데미에서는  ,0
29,서산시  외국전문음식점 아시안마트 특별단속,0,또한 원산지 표시 리플릿 및 원산지 표시판 배부와 식중독 예방수칙 및  코로나  예방 홍보활동도 병행할 예정이다  최교상 감사담당관은  이번 단속을 통해 양심이 사라진 행위와 원산지 및 식품위해 사고 예방에 최선을  ,0
30,김여정  못본 척 하는 놈이 더 밉다 박지원김홍걸  협박아닌 대화 신호 ,0,김 의원은  지금 북측은  코로나 위기로 나라사정이 심각한 수준으로 악화되고 있지만 자존심과 체면을 지켜야 하기 때문에 먼저 노골적으로 남측에 교류재개를 제안할 수도 없다 고 판단했다  이어 김 의원은  북측의 말은  ,0
31,만성질환자  코로나  예방 대응에 총력,0,업코리아      남원시청  업코리아  남원시보건소는  코로나 의 지역 확산에 따른 주민들의 불안감을  제공하고  코로나  대응을 위한 감염병 예방 생활수칙을 교육해 개인별 맞춤 건강관리를 제공했다  특히  ,0
32,계룡시장배 체육대회  무관중 경기로  일부터 개최 ,0,이번 종목별 체육대회는  코로나 감염예방을 위해 무관중 경기로 개최되며  각 경기마다 방역관리자를 지정해 경기장 사전 방역소독  참가자 열 체크 등 철저한 방역 조치 후 진행된다  계룡시체육회가 주최하고 각  ,0
33, 하이닉스  작년  사회적 가치  실적 부진 환경영향 최소화 노력 ,1, 코로나 와 같은 국가적 전염병 이슈나 자연재해에 대비하여 국민들의 안전과 생존을 지원하는 사회적 안전망도 지속 개발해 나간다는 계획이다  한편  하이닉스는 지난해 지역사회  고객  협력사  주주를 대상으로  ,0
34,여수시  학생 가정  제 차 농산물 꾸러미  포인트 지원,0,한편 여수시는  코로나  사태로 어린이집 휴원과 개학연기가 장기화됨에 따라 지난  월부터  월까지  억  천만 원을 긴급 투입해 어린이집 유치원  초 중 고 특수 교 학생 가정에 친환경농산물과 수산물 꾸러미를  ,0
35,무안군  개학 맞이  코로나  예방 캠페인 실시,0,내외뉴스통신    전남 무안군은 지난  일과  일 남악초등학교와 무안초등학교에서 개학맞이  코로나  있도록  코로나  예방수칙을 적극 홍보했다  이와 더불어 마스크 잘 쓰기  친구들과 떨어져 앉기  창문을 열어  ,0
36,인하의대  집단 커닝  사태에  학교도 책임있다 는 학생들 항변,1, 주 현장강의를 진행한 시점에서 신종  코로나 바이러스 감염증 코로나  사태가 확산해 모든 수업을 휴강했다   씨에 따르면 휴강이 이어지던 중  정형외과  관련 과목을 맡은 한 교수가  지금까지 공부를 제대로 했는지  ,0
37,한우 등심   소비자가격  만 원 첫 돌파,1, 코로나  때문에 집에서 식사하는 경우가 늘고 긴급재난지원금을 지급한 효과가 맞물리면서 한우 가격이 날마다 최고가를 경신하고 있습니다  축산물품질평가원 축산유통정보를 보면 어제 일  한우  등급 등심의  ,0
38,국립중앙박물관  외국인 홈스쿨 가족 대상  컬처 아카데미  온라인 교육,1, 국립중앙박물관 관장 배기동 은  코로나 로 박물관을 방문할 수 없는 외국인 홈스쿨 가족들을 위해  이후 이집트실  인도 동남아실  국립중앙박물관 특별전 등을 주제로  코로나  상황에 따라  월부터 온  ,0
39,해남군  해남읍 도시재생 활성화계획 공청회 개최,0,다양한 의견을 수렴하고  군 의회 의견청취를 거쳐  월경 도시재생 뉴딜사업에 최종 공모할 예정이다  이날 공청회는  코로나  감염 예방을 위해 마스크 착용  생활 속 거리두기 등 예방 수칙을 준수한 가운데 진행됐다 ,0
40, 속보  군포시청  군포로 번길 거주  코로나  확진자 이동 동선 공개 ,0,군포시청 군포시청이 군포로 번길에 거주하는 서울시  번  코로나  확진자의 동선을 공개했다 일 군포시청은 공식 블로그 및  를 통해  코로나  확진자 정보를 공개했다 해당 확진자는 서울 관악구  ,0
41,예산소방서  손정호 소방본부장 초도 방문,0,방문해  코로나  대응 격려 및 직원들의 의견청취와 당면 현안업무 등을 보고 받았다  손 본부장은 예산소방서  년 주요 및 당면 현안업무 등을 보고 받고 각 과와  안전센터를 순회하며  코로나 의 어려운 상황  ,0
42,충남농어민수당  만 원 전국 최고 로 인상,1,도와 시 군은 당초 이들 농가에 충남농어민수당을 매년  만원씩 지급키로 하고  코로나  상황에 따라 지급  당초 충남농어민수당 도입 결정 당시  만원씩 지급하는 방안도 검토했으나  코로나 로 인한 재정의  ,0
43, 포스트  코로나  대응 관광택시 시범사업 착수,0,충남도가 단체 패키지여행 대신 가족 연인 개인 단위의 개별 소규모 여행이 증가할 것으로 예상되는  포스트  코로나  시대의 새로운 관광 문화에 발맞춰  관광택시  운영에 나선다  도는  일 관광객 유치 활성화 및 여행  ,0
44, 제 기 스타기업  지정 강소기업 성장 지원,1,김용찬 행정부지사는  코로나 로 국내외 경제여건이 어려운 상황이지만 충남을 빛낼 스타기업으로 선정된 것에 자긍심을 갖고 지역경제 활성화를 위해 함께 노력해 달라 고 기업인들에게 당부하며  충남스타기업이  ,0
45, 중고  겹친 시위  진정세 향후  주일 중대고비,1,미 언론은 이번 사태와 관련해  사실상 무정부  등의 표현으로 규정하며  인종차별에  코로나  사태 등 네가지  주방위군의 경우  코로나  지원에 투입한 병력까지 합치면  만 명쯤으로 미국 내 각종 사태에 동원된 규모로는  ,0
46, 발달장애인 청년과 엄마의 죽음에 응답해 달라 ,1,그나마 있는 인프라도  코로나  사태로 사라져 유일하게 선택할 곳은 정신병원뿐이다 며  장애인 시설도 아닌 노숙자 수용시설에서 노예처럼 학대당하는 성인발달장애인도 있다  이를 알면서도 할 수 있는 것이 없어  ,0
47,  트럼프 복용 말라리아약의  코로나  치료제 실험 재개,0,세계보건기구   는 도널드 트럼프 미국 대통령이  코로나  예방 차원에서 복용하고 있다고 밝힌 말라리아  앞서 테워드로스 사무총장은 지난달  일  코로나  치료제의 효능과 안전성을 실험하는  의  연대 실험 에서  ,0
48,설계사 만족도 높은  대리점  원금융서비스 ,0, 원금융서비스  소비자의 만족도를 위한 서비스 제공  신뢰도 높아 입사 희망자 수 증가 요즘  코로나 로  또한  코로나 로 인해 해외여행이 중단된 지금  직원 복지 차원에서 양평에 별장 원금융빌리지 을 마련해  ,0
49,남해군  농특산물 판매행사  일 개최,0, 코로나  여파로  보물섬 마늘 한우축제 를 대신하는 이번 행사는 해풍 먹은 남해마늘  청정 남해한우와  군은 행사기간 마스크 착용  적당한 거리두기 등  코로나    예방수칙 준수를 지도하고 방역부스 발열 체크  ,0
50,소모임에도 방역관리자 운영 사각지대 없앤다,0,방역 당국의 손길이 미치지 않는 곳까지  코로나  관리를 강화하기 위해서입니다  김학무 기자의 보도입니다   기자  최근  코로나  확진자가 속출하는 곳은 물류센터 등 다중이용시설과 종교 소모임  이에 따라 정부는  ,0
51,치과의사협회  시덱스  취소 강력 촉구,1, 대규모 국제행사인   개최로 인한 신종  코로나 바이러스 감염증 코로나 을 우려하는 언론보도가 지속되고 있는 가운데 대한치과의사협회 이하 치협 는  일 오전 치과의사회관에서 담화문을 발표하고 시덱스  ,0
52,지난  월 경상수지  억 달러 적자 개월 만에 최대 규모 적자,0,한국은행 관계자는  코로나  사태 영향으로 미국과 유럽에 대한 수출이 감소세로 돌아서고 반도체와   월 여행수지는  억 천만 달러 적자를 냈지만  코로나  봉쇄조치 속에 수입보다는 해외지출의 감소 폭이 좀  ,0
53,유럽 각국  국경 속속 재개방 유럽 지역 관광객 입국 허용,0,유럽 각국이  코로나  확산을 막기 위해 닫았던 역내 국경을 속속 다시 열고 있습니다   코로나 의 최대 피해국 가운데 하나인 이탈리아는 현지시간  일부터 국경을 열고 유럽 지역의 관광객 입국을 허용했습니다  ,0
54, 코로나 로 고환 손상 가능성 위험 줄일 방안 찾아야 ,0,연구진  사망 환자  명 샘플 분석  직접적인 증거 없다  신중론도  코로나  바이러스가 남성 생식능력에  논문은 후베이성 우한에서  코로나 로 사망한 환자  명의 샘플을 이용해 고환 조직과 정액에서  코로나  ,0
55,전매제한  개월  금리인하 및 분양가까지 막바지 청약  올인  수요 몰려,1,달해 청약 가점이 낮은  대도 당첨 기회가 제공된다  주택담보대출비율 도 최대  까지 가능하다  한편  현장 견본주택은  코로나  확산 방지를 위해 사전 예약제로 운영되며  사이버 모델하우스도 운영 중이다 ,0
56, 닥터 뷰티의 슬기로운 화장법  마스크 트러블   향료 산 영양 을 줄여라,0, 코로나 로 마스크 착용 시간 늘어 피부발진 등 트러블 야기하기도 피부장벽 강화 위한 성분 확인해야  시장경제 엄향매 약학박사  엄향매 약학박사 로라렌 대표   코로나 가 여성들을 괴롭히고 있다  무엇보다 거의  ,0
57,안동의료원   최장기 입원   세  코로나  확진자 퇴원,0,안동의료원은  코로나  최장기 입원 환자인  세 우모 할머니가 입원한지  일 만인 지난  일 완치 판정을 받고 퇴원했다고  일 밝혔다    안동의료원   최장기 입원   세  코로나  확진자 완치 퇴원  안동의료원  ,0
58,봉화군  안전한 축산물 생산 위한   교육 실시,0,특히 이번 교육은  코로나    확산을 방지하기 위해 사전에 교육 참석여부를 확인하였고  마스크 착용 등 개인 위생수칙 준수  교육장 소독  교육자 간 거리두기 등 교육시설 감염병 예방수칙에 따라 교육을  ,0
59,최기문 경북 영천시장 동정,0,최기문 영천시장은  일 오후  시  분  세동 회장 한세현 으로부터  코로나  극복을 위한 성금을 기탁받는다 원본 기사 보기 브레이크뉴스 대구경북,0
60,군위넷 오운현 최미경 대표 교육발전기금 기탁,1,군위군은 지난  일  코로나 로 관내 소상공인들이 경제적으로 힘든 가운데 군위군 군위읍 소재 군위넷    군위군청 전경  군위군 오운현 최미경 대표는 군위군의 미래의 씨앗인 우리 학생들이  코로나   로 힘든 상황  ,0
61, 부작용 없다지만  클로로퀸   코로나  예방 효과 없다,0,말라리아약 치료제로 쓰이는 하이드록시 클로로퀸이  코로나  예방에 효과가 없다는 연구가 나왔다   에 따르면 미국 미네소타대학교 연구진은  코로나  감염자와 접촉한  명을 두 집단으로 나눠  한  ,0
62,싱글맘 군인 탈북민 마이라이프  담긴 초선들의  호법안,0, 코로나 신종  코로나 바이러스 감염증 로 피해를 본 중소 상인과 자영업자 등을 위해 임대료 연체에 대한 계약해지 갱신 거절을 향후  개월간 금지하는 내용이다  장애인인 최혜영 의원은 장애인이 만  세 이후에도 활동  ,0
63, 더프레시  계육 농가 돕기 나섰다 생닭  마리  만원  계육 프로모션  실 ,0,닭고기 가격이  코로나  이후에도 하락하는 것은 한우와 돼지고기는 쉽게 구워 먹을 수 있는 반면 닭고기는 복잡한 요리과정을 거쳐야 하는 불편함이 있기 때문으로 분석된다 ,0
64,한우가격 고공행진 등심   만 원 돌파,1, 코로나 로 가정식 수요 증가에 긴급재난지원금 지급 효과가 맞물리면서 한우 가격이 연일 고공행진을  정부와 업계는  코로나  사태로 집밥을 먹는 경우가 늘면서 구이류 고기 수요가 증가했고  지난달 중순  ,0
65,    학습용 개발   온셰이프  무료화,0, 는  코로나  바이러스 위기로 휴교 중이거나 원격 수업을 진행하고 있는 전 세계 고등학생 및 대학생들과 교사들에게 제품 개발 소프트웨어  온셰이프 를 무료로 제공한다고  일 밝혔다   는 자사의  ,0
66,퍼밀  언택트 자급자족 트렌드 맞춰  버섯 허브 캣크라스 재배키트  출시,0,실제로 표고버섯 키트의 경우   등에서 최근 무료한 집 생활에 활력을 더해줄  코로나  대란템으로 불리며 화제의 중심으로 자리 잡았다   무럭무럭 버섯 재배 키트 는  일부터 구입이 가능하며  허브류를 비롯한 기타  ,0
67,광주시   코로나  확산 우려 현충일 추념행사 취소한다 ,0,박재천 기자   신동헌 광주시장 사진 경기 광주시 제공  경기 광주시가  코로나  확산 우려로  올해는  코로나  확산 예방을 위해 시장  보훈단체장  국회의원  도 시의원이 참석하는 규모로 행사를  ,0
68,교육부  수도권 지역 대상 학교 밀집도 최소화 조치 시행,1,박백범 교육부 차관이  일  수도권 지역 대상  강화된 학교 밀집도 최소화 조치 시행  브리핑을 하고 있다 사진 교육부  교육부 유은혜 부총리 겸 교육부장관 는 최근 수도권 서울  경기  인천  지역  코로나  확진자 증가에  ,0
69, 트렌드톡톡  잘못된 다이어트 하지 말아요 요요현상 없이 살 자,0, 코로나 로 외부 활동이 제한되면서 활동량이 줄어들자 살이 확 쪘다는 의미인데요  하지만 급격히 찐 살을 빼기 위해 잘못된 다이어트를 했다가는 요요현상을 부를 수 있습니다  요요 현상이 반복되고 체중 변화가 심한  ,0
70,송영길  시간은 우리 편 방위비 협상 무효화되면   전액 부담 ,0,그는  아무래도 주한미군 근로자가 없으면 주한미군이 제대로 기능하기 어렵다 라며  특히 지금과 같은  코로나  정국에서 여러가지 경비  청소  관리 업무들을 주한미군 근로자들이 제공하고 있었는데  노무 제공 없이는  ,0
71, 코리아   코로나  극복 위한 지원 확대,0,통해  코로나  극복을 지원하겠다고 밝혔다   코리아는 임직원들의 자발적 모금액과  재단의 출연금을 합쳐 총  억  천 만원을 희망브리지 전국재해구호협회에 기탁했다  이 기부금은  코로나  방역을 위해 노력하는  ,0
72,완도에 대규모 호텔 리조트 들어선다,0,김영록 지사는  국립난대수목원 유치와 함께 블루투어 관광산업의 초석이 될 이번 호텔 리조트 투자기업과 협약은  코로나 로 위축된 지역 관광산업에 활력을 불어넣을 것 이라며  전남에 투자한 것을 참 잘했다는  ,0
73, 속보 경기도   코로나  취약계층 지원방안 발표,0,경기도   코로나  취약계층 지원방안 발표,0
74,한국핀테크지원센터   핀테크 리더스 아카데미  온라인 전환 월부터 기존 대 ,1,이번  월에는  코로나  확산 방지를 위해 기존 대면 강의를 비대면 실시간 온라인 강의로 전환해 진행된다  각 교육과정마다  개월씩  명 내외의 수강생을 대상으로 수업을 진행하며   코로나 가 완화되면  월  ,0
75,강원도  코로나  극복 위해  조원 풀었다 ,0,소상공인 구직자 건설업 맞춤 지원  전통시장 등 소비심리 개선 두드러져  사상 유례 없는 신종  코로나 바이러스 감염증 코로나  사태로 침체된 지역경제를 위해 강원도가  조원에 가까운 긴급자금을 투입한  ,0
76,서울대병원 국제백신연구소   코로나  백신 임상시험 돌입,0,사진 서울대병원 국제백신연구소와 서울대병원은  일 서울대병원에서  코로나  백신 국내 임상시험을 위한 계약을 체결했다   코로나  백신의 임상시험이 이뤄지는 것은 이번이 국내 최초다  임상시험은 두 단계로 나눠  ,0
77,모테기   외무상   무슨 생각인지 모르겠다  제소로 결론 안나 ,0, 월 예정이었다가  코로나 로 연기된 시진핑 중국 국가주석의 일본 국빈방문은  월 이후가 될 것이라고 예상했다  모테기 외무상은  외교 일정상   정상회의   월로 예정된   정상회의가  시 주석의 국빈방문보다  ,0
78,모테기   외무상   무슨 생각인지 모르겠다  제소로 결론 안나 ,0, 월 예정이었다가  코로나 로 연기된 시진핑 중국 국가주석의 일본 국빈방문은  월 이후가 될 것이라고 예상했다  모테기 외무상은  외교 일정상   정상회의   월로 예정된   정상회의가  시 주석의 국빈방문보다  ,0
79,맨유  쿨리발리 영입에  억 제안 스카이스포츠 ,0, 코로나  바이러스로 대다수 팀이 재정적 타격을 입은 가운데  제 아무리 맨유라 해도 돈 문제에 있어 민감할 수밖에 없다  현재 쿨리발리는 만으로  세   년 뒤면 서른이다  맨유가 무리하게 영입을 추진할지 궁금하다 ,0
80,미국  중국에 항공기 운항금지 등  제제 폭탄 ,0,하지만 홍콩 경찰은 신종  코로나 바이러스 감염증 코로나  확산 우려로 올해는 이를 불허했다 홍콩에서   톈안먼 민주화 시위 가 금지된 건  년 만에 처음이다  집회 주최 측이 이에 대해서 반발하며 집회 강행을  ,0
81,무안군  개학맞이  코로나  예방 캠페인 실시,0,무안군 군수 김산 은 지난  일과  일 남악초등학교와 무안초등학교에서 개학맞이  코로나  예방 캠페인을  있도록  코로나  예방수칙을 적극 홍보했다 이와 더불어 마스크 잘 쓰기  친구들과 떨어져 앉기  창문을 열어  ,0
82, 공부가 머니  등교 개학 대비  특급 정보  대방출,0, 공부가 머니 에서  코로나  이후 등교 개학을 맞은 학생들을 위해 전문가들의 특별한 솔루션이 진행될 예정이다  오는  일 방송되는    공부가 머니 에서는  코로나 의 영향으로 순차적으로 등교를 시작한 학생과  ,0
83,  주가 지원 일단락 월   매입   감소,0,신종  코로나 바이러스 감염증 코로나  확산으로 금융시장이 혼란했던 지난  월 하순 일본은행은 하루 약  천억엔 규모의  를 매입해 주가 바닥이 균열되는 것을 막았다  시장이 다소 진정되자 일본은행은  월  ,0
84,게임으로 지자체 관광자원 알린다,0,최근 포스트  코로나  비대면 언택트 시대로의 전환에서 게임의 가능성이 높게 평가되고 있다  정부도 이를 기회삼아 산업을 육성해야 한다고 언급해 게임이 다시금 주목을 받는 추세다  이에따라 지역 자치 단체에서의  ,0
85,포스트  코로나  시대  언택트 설계 협업 플랫폼   오픈,0,이는 포스트  코로나  시대에 걸맞은 방식으로  타인과의 접촉을 피하면서도 도면과 문서관리를 혁신적으로 처리할 수 있는 플랫폼으로 평가 받는다  비용면에서도 별도의 서버 구축 및 설치 작업이 없어 서버 구축 및  ,0
86,군포시청  서울  번  리치웨이 근무 군포로 번길 거주 ,0,  군포시청 페이스북 경기 군포시청이 신종  코로나 바이러스 감염증 코로나  타지역 확진자 관내 이동경로를  일 공개했다  군포시청에 따르면 타지역 확진자인 서울  번 환자 남 는 최근 확진자가 다수  ,0
87,건설사들이 늘고 있다 생활 건설 독려 영향 ,1,정부가  코로나 를 극복하기 위한  차 추경안을 공개한 가운데 노후 공공건축물 리모델링 사업이 포함되면서다  어린이집과 보건소  의료기관  공공임대주택 등에 고효율 단열재 환기시스템 등을 보강하는 이  ,0
88,의성교육지원청  농산어촌 지역 순회 방과후학교 전문강사 연수회,0,이번 연수에서는 농산어촌 지역 순회 방과 후 학교 전문 강사의 청렴 서약  안전 교육   코로나  예방 강조 사항  아동학대 예방교육  전문 강사의 기초소양 등을 교육했다 교육지원청은 등교수업이 실시됨에 따라 우수  ,0
89,보성군 보성군공무원노동조합   년 단체교섭 상견례  개최,0,노조 측 교섭 대표인 안시영 위원장은  코로나  상황에서도 노조와 긴밀히 소통하며 흔들림 없이 보성군을  한편  이날 단체교섭은 철저한 방역수칙을 준수한 가운데 개최됐으며   코로나  상황임을 감안해 교섭일정을  ,0
90,토트넘   코로나  확진자는 선수 군 핵심 자원은 아니다 ,0,손흥민이 활약 중인 토트넘 홋스퍼의  코로나 바이러스감염증 코로나  확진자는 선수인 것으로 밝혀졌다  해당 선수는  군 핵심 자원은 아닌 것으로 알려졌다  토트넘은  일 한국시간  구단 공식 웹사이트를 통해  ,0
91,충남농협 육군 사단  마늘농가 일손돕기 나서,0,수확 시기를 맞은 마늘 농가는  코로나 의 영향으로 외국인 근로자의 입국이 지연되면서 인력수급에  일손돕기 참여자들은 마스크 착용과   건강거리 유지등  코로나  예방수칙을 준수하며 농가를 지원했다  길정섭  ,0
92,서울시   포스트  코로나  이끌  개 유망 혁신기업 전 세계에 세일즈,0, 코로나  시대를 이끌 서울의 유망기업들과 글로벌 투자자들을 연결하는 투자유치의 장  혁신기업    을 개최한다  부제는  년대 눈에 띄는  개 기업들         이다   코로나  ,0
